,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,-1.1645316091955922,3.52015430723539,2.4458008420096586,1.3665982320204844,0.32244098938319943,0.4582109208438828,-9.14567644226575,-2.1049882956542008,-1.6129352004314725,-2.786150636748276,-2.568604335986963,-1.1809158312933419,-3.803557465359637,-2.611280465348548,4.3360713131120265,-1.5031029584438809,-1.7306559452291068,0.04094810159754965,-8.34494588941394,0.24367502082641754,0.4937406180875857,1.1865998217047973,2.505210573298369,0.12758362132015974,-1.285833174852713,-11.081033019997994,0.5907641477686816,-1.1337627682404956,-1.177180526764391,-2.9978284509188087,24.699293959712463,0.6595984363079783,-0.20876780872487036,-0.10685696034797447,3.366823348936261,-2.617307204861221,1.789655506671175,1.0172011546726056,3.2677295775610884,-1.3732367780799972,-1.703184742148579,0.9786093112253649,0.5713982625620424,-2.2284215984494384,-2.8649024803134386,3.545758150365972,-1.372096730756884,-3.5964334951586765,-0.6742910796779458,2.61180206465132
1,-0.9715013868742277,3.855411862737955,2.0912643872636654,1.7035002308538085,0.6589144508285985,0.040637781768472846,-9.774816623057742,-2.284638757496394,-1.335199310466031,-2.7622928488464877,-2.4827862108050494,-1.2586230728686687,-3.8395599376440015,-2.1928830121922736,4.793417865178498,-1.452667707661081,-1.8067021686382927,0.07096268424828046,-8.666715044542483,0.2661810692897648,0.413564284388176,1.4540285930695445,2.4110878204328263,0.3727991047374553,-1.411303510301718,-11.644278092031568,0.09693335777821384,-1.0386350190517906,-0.8529277312883303,-3.4346133418813487,26.388782209091495,0.9276620167443518,-0.3882777321607254,-0.2658980068773467,3.2622293715259185,-2.183610744093871,1.6988234398830508,0.9234142695787183,3.1156987399021987,-1.5144252417152457,-1.8781343848157228,1.160300507355854,0.39841984707813893,-2.2758293126969242,-2.6861502737492406,3.446285840152254,-1.0968077913235883,-3.856936449087115,-0.9841125728476189,2.6948867523903317
2,-1.0103692580208645,3.7405950974355666,2.2434258537720684,1.583941547772885,0.4455884763967719,0.3339650493402775,-9.371612405884965,-2.337429345502008,-1.573876666728646,-2.6320673756441177,-2.1313385826004274,-1.306387800168885,-3.5448732093510755,-2.2277621893049147,4.896755074348755,-1.3808987678536935,-1.8330719843030894,-0.01259307752785902,-8.371078474457697,0.09328981166091908,0.9032548049502008,1.264693422070231,2.6449324538806365,0.17808680719232078,-1.469677468244209,-11.660844854219242,0.2374178507023482,-1.1699395066202432,-1.1600132641870569,-2.9398931472767775,26.73929443226451,0.7804616393515282,-0.44867793143603846,-0.4248709829114044,3.1213256340578077,-2.5109953001757765,1.6241008677613502,1.1737418109412001,3.458111330850276,-1.7001373431917433,-1.8493338833921709,1.076310728279293,0.9245847432325899,-2.5437776032718573,-2.6744894279809426,3.330860150932648,-1.3519424247926337,-3.5019682265966994,-0.4880169247425827,2.7825262863120126
3,-1.1290826653527133,3.9151710545032916,2.2316879485122336,1.4091677469842363,0.8829940991091334,0.39222486911563087,-10.22026165006451,-2.350445267815366,-1.2392128432326979,-3.17869078457406,-2.8074641095367836,-1.5861173698380842,-3.7979112299203748,-2.524980139940389,5.056821811124094,-1.4620036045444482,-1.8772739386775632,-0.12878036633799475,-9.046343538039604,0.2990137836224316,1.2880478134806788,1.5072724353029687,2.9533912321790283,0.2854980819745678,-1.7203342583998056,-12.523456803695156,0.37954178881609374,-1.0998394784201013,-1.0058278798704263,-3.3257294130352735,28.072973626050075,1.2462000899422374,-0.11843899637158845,-0.0320412224472538,3.3525416930801675,-2.6125476425804175,1.6829981045262807,1.5225879305310415,3.7022480400282145,-1.4725848933213948,-1.9485773133909658,1.2623748715951202,0.9611715575176082,-2.4816587660882523,-2.6239994102230266,3.9195659994429968,-1.7834453994120187,-3.768465834410421,-0.6151693523055686,2.8778228206195258
4,-1.2273332364985081,3.8712826669196074,2.213310977477741,1.361939821700369,0.5686134296118243,0.5409363025981286,-9.880019012284299,-1.9941572785701194,-1.6427134633434335,-3.303357701847734,-2.495538542867769,-1.3209102170161744,-3.7710468387966527,-2.569436626838036,4.618539593980007,-1.6255601887362028,-1.8886541924182152,-0.18542085759741042,-8.628398598909774,0.4112899300504004,0.7547409884914503,1.4101630268060725,2.8484441582146194,0.2193686940586585,-1.5579160934255583,-11.823145139569357,0.5211848629634307,-1.180071317670845,-1.0772100085327114,-3.0650631455184754,26.41465575668573,0.9539584225538736,-0.37649204719971413,-0.2595188081371898,3.5651262666435155,-2.6309189530827224,1.6727904346617433,1.174211468763298,3.707173712662555,-1.0647425775844233,-2.1206212009414496,1.467970610169273,0.7364488063008092,-2.9619188087975448,-3.16167350203297,3.500198400120534,-1.7473836134798617,-3.9954994353136497,-0.47946577114781186,2.9232294067231908
5,-0.6243991977568991,4.19344865707245,2.5255305930217333,1.7573470664764357,0.7667847286363946,0.45021829860644197,-10.053874178575832,-2.84117667827347,-1.7340301494117822,-2.6376100297573437,-2.3005401311943827,-1.2894047270578866,-4.06241885837721,-2.704595658604148,5.373088646655,-1.4592697209176821,-2.327653944294429,0.5313977065759907,-8.827303343300542,-0.0255015161477551,1.3273676864783428,1.1954839706235418,2.554183269651129,0.3549723358641011,-1.6158641049549711,-13.238009125807254,-0.1564741880424297,-1.260207179095538,-1.302437569311673,-3.1424168000649644,29.584275744001488,0.8999012380018415,-0.5448240549338988,-0.0728090915899845,3.4799583153764355,-2.780247788319221,1.7675366684936256,1.2328792331893241,2.9206772649703625,-1.8189546450485852,-1.7259272599664626,1.2088024121368526,0.7035450678685703,-3.089143716900638,-2.621967157559815,3.513434565209057,-1.7857329457980642,-4.314249927621253,-0.6890090810776285,2.7535057743729885
6,-1.2446213631166239,3.713608250040624,2.0886050303740027,1.256203553942697,0.7894299607848718,0.2676718309420198,-9.327853602543705,-1.9209745351407828,-1.6613584487730293,-2.609530698728513,-2.562181104199573,-1.466235154334734,-3.4602350485740474,-2.405399784205545,4.627436578763314,-1.6127295831512845,-1.606352624281814,-0.19547370274384002,-8.060854173631284,0.37612218764095395,0.47495243086488587,1.4965263673613654,2.826274271533992,0.14485942903578555,-1.4560392703678458,-11.504462864385237,0.35791552770599816,-1.0360120378630737,-1.1103770243225228,-3.2028920907458605,25.696568215570604,0.8345945333753534,-0.18338601731697327,-0.12477062083094821,3.067187683681996,-2.50498782150186,1.537530171166507,1.2300688375261941,3.5011778802837092,-1.3364175521851314,-1.8538205457687378,1.2196471200851429,0.7024440089259499,-2.297172934233485,-2.320007088216708,3.3150966679159124,-1.704011310959164,-3.5816826137098756,-0.8005845511880342,2.71093876320011
7,-0.8513666697158309,3.548280322258951,2.0087034045236494,1.660595592698046,0.645581475939962,0.34054399260301416,-9.061956600543736,-2.0673668366168103,-1.5955779109001025,-2.3253747319124285,-2.312039575934563,-0.9252149169308725,-3.255248617290837,-2.1451258128728723,4.51735472622366,-1.4996023143973918,-1.6650632095692228,0.06808168396178331,-7.795148273974346,0.21414166745050905,0.7236822846029534,1.0934773789369654,2.6044577886454605,0.13198087777565418,-1.4675933753849444,-11.385695427451486,0.5634710620674938,-1.0250266241715265,-0.8786974798776218,-3.124233267148692,25.39081783982468,0.7130082374175868,-0.4921644839720193,-0.39923663568104173,2.7368494049465166,-2.3057884647225326,1.360013163273692,1.1828140330632118,3.4994122664195526,-1.2947577239638282,-1.5576543678053991,1.3743745620820962,0.3352667323161399,-2.3104509047473707,-2.3877977814875795,3.200137314390149,-1.518719724570906,-3.5444814628425787,-0.7734729007412411,2.9686282354687132
8,-1.0751107585505686,3.650441877294146,2.276920572007903,1.4403430000380657,0.7689315362813296,0.639277410811162,-9.019883826786257,-2.275620295743878,-1.65129968539587,-2.5588321643995853,-2.3310175373863853,-1.3442453854111036,-3.6787466680580496,-2.4034205255892567,4.991257735136602,-1.5452198695792132,-1.7693384812476984,0.20651286649517486,-8.248265324596106,-0.27692033265415306,1.0389949744222708,1.1329634378135267,2.832943193501377,0.3372102287441006,-1.3363025159777413,-11.129228333032174,0.2809828268286892,-1.1935912842168246,-1.007746149571736,-2.9310946512518297,25.949193874066278,0.8410453146766317,-0.4687981758980703,0.30103722037773417,3.2844143015155134,-2.4440408705536516,1.6286572318379537,1.262256515223833,3.3479710401795892,-1.484587009681194,-1.6880263123856438,1.0869387506501915,0.5862993308395312,-2.7388960726324036,-2.268657037846612,3.4497948437063166,-1.2146609118797895,-3.8330980526296052,-0.6772707307873621,2.557653526451547
9,-1.002529685008921,3.99771242946975,2.5497926935368516,1.2383746063779488,0.7727024084652001,0.31545083749408964,-9.720107228710724,-2.3019660248484173,-1.6039436468890267,-2.789171365534131,-2.792169251651081,-1.4014474672307191,-3.9870482369119635,-2.6342946460546512,4.894413205223725,-1.6882243482569128,-1.8553705485695111,0.12657278757557483,-8.692639200468784,0.10907519882827506,0.9072842110347249,1.2238740312240786,2.499919640616898,0.1028940579768412,-1.3843524549388084,-11.899504763169928,0.2188615236618074,-1.2073989855713436,-0.9168028934144989,-3.2748949104214296,27.282836899394667,0.8701929375196982,-0.1831509774323475,0.18058074633068102,3.6479273644911787,-2.4410429761921075,1.8416819310239438,1.3780663804694857,3.3240379206284865,-1.5752915139650656,-1.9695832888671456,1.0028404169108525,0.7638615892602836,-2.5850529685075934,-2.8857727548629217,3.636432353992593,-1.3935113434065654,-4.063880172874807,-0.7485205850011202,2.630308327924749
